,datetime,open,high,low,close,volume,minute
63,2023-02-27 14:30:00,138.67999,138.94501,138.37,138.69,108221,30
64,2023-02-27 13:30:00,139.28999,139.28999,138.63,138.78,84706,30
65,2023-02-27 12:30:00,139.25999,139.59,139.14,139.22,74002,30
66,2023-02-27 11:30:00,140.52,140.52,139.17999,139.224,48757,30
67,2023-02-27 10:30:00,141.0,141.0,139.98,140.55,60599,30
68,2023-02-27 09:30:00,140.97,141.94501,140.6306,141.0179,62550,30
69,2023-02-24 15:30:00,140.00999,140.03,138.995,139.09,198101,30
70,2023-02-24 14:30:00,139.745,140.53,139.61,140.05,60913,30
71,2023-02-24 13:30:00,139.57001,140.10001,139.14,139.78,63802,30
72,2023-02-24 12:30:00,140.895,141.31,139.64999,139.64999,120061,30
73,2023-02-24 11:30:00,141.3,141.50999,140.72,140.88499,56281,30
74,2023-02-24 10:30:00,139.03,141.35001,138.95,141.22,111825,30
75,2023-02-24 09:30:00,138.28,139.94,138.28,139.13,79844,30
76,2023-02-23 15:30:00,141.16499,141.48,141.09,141.17999,121924,30
77,2023-02-23 14:30:00,140.38,141.32001,140.38,141.17,109121,30
78,2023-02-23 13:30:00,139.31,140.44,139.27,140.39999,54247,30
79,2023-02-23 12:30:00,139.05,139.53999,138.9601,139.39999,37907,30
80,2023-02-23 11:30:00,139.06,139.23,138.62,139.03999,71986,30
81,2023-02-23 10:30:00,140.57001,140.66,139.06,139.13,58368,30
82,2023-02-23 09:30:00,141.25,141.33501,140.13,140.67999,61854,30
83,2023-02-22 15:30:00,140.23,140.55,140.0,140.52,162660,30
84,2023-02-22 14:30:00,140.91,141.17,140.2,140.31,105196,30
85,2023-02-22 13:30:00,141.78751,141.84,140.59,140.99001,77115,30
86,2023-02-22 12:30:00,141.675,141.83501,141.32001,141.78999,30097,30
87,2023-02-22 11:30:00,141.92,142.14999,141.42999,141.74001,39434,30
88,2023-02-22 10:30:00,141.17999,142.06,140.795,141.86501,60049,30
89,2023-02-22 09:30:00,142.17,142.5,141.13,141.30499,58491,30
90,2023-02-21 15:30:00,140.77,141.17,140.67,140.89999,172285,30
91,2023-02-21 14:30:00,141.07001,141.31,140.66,140.77,78972,30
92,2023-02-21 13:30:00,141.12,141.28999,140.73,141.05,114934,30
93,2023-02-21 12:30:00,141.11,141.75,141.0,141.14,63576,30
94,2023-02-21 11:30:00,141.92999,141.98,140.89,141.06,74881,30
95,2023-02-21 10:30:00,142.35001,142.67999,141.7,141.83,108194,30
96,2023-02-21 09:30:00,141.77,144.36,141.77,142.36,130420,30
97,2023-02-17 15:30:00,145.0,145.47,144.88,145.0,158118,30
98,2023-02-17 14:30:00,144.78999,145.36,144.7,145.0,80043,30
99,2023-02-17 13:30:00,144.715,145.0,144.27,144.7,60105,30
100,2023-02-17 12:30:00,144.58501,144.935,144.28,144.81,52594,30
101,2023-02-17 11:30:00,143.89999,144.67999,143.10001,144.67999,69674,30
102,2023-02-17 10:30:00,143.22,144.03,143.08,144.03,75347,30
103,2023-02-17 09:30:00,144.32001,144.81,142.09,143.13,76251,30
104,2023-02-16 15:30:00,145.87,145.9102,144.97,144.99001,171380,30
105,2023-02-16 14:30:00,147.325,147.41,145.85001,145.85001,102552,30
106,2023-02-16 13:30:00,146.12,147.49001,146.095,147.33,62768,30
107,2023-02-16 12:30:00,145.89999,146.8,145.85001,146.28999,52095,30
108,2023-02-16 11:30:00,146.16,146.87,145.53,145.825,47686,30
109,2023-02-16 10:30:00,145.0,146.14,144.85001,146.14,59809,30
110,2023-02-16 09:30:00,144.57001,145.31,143.74001,144.86,86382,30
111,2023-02-15 15:30:00,147.81,148.27,147.745,147.85001,173934,30
112,2023-02-15 14:30:00,148.38,148.50999,147.765,147.86,90685,30
113,2023-02-15 13:30:00,148.25999,149.0,148.22,148.44,76542,30
114,2023-02-15 12:30:00,148.23,148.435,147.95,148.36,63132,30
115,2023-02-15 11:30:00,148.47,149.19,148.06,148.11501,148065,30
116,2023-02-15 10:30:00,148.37,149.14999,148.0,148.345,90687,30
117,2023-02-15 09:30:00,149.8,150.49001,147.565,148.47,75912,30
118,2023-02-14 15:30:00,150.67999,151.53,150.46001,150.58,224326,30
119,2023-02-14 14:30:00,149.78999,150.89999,149.78999,150.67,111149,30
120,2023-02-14 13:30:00,149.42,149.80499,149.22,149.72,67428,30
121,2023-02-14 12:30:00,148.78,149.84,148.675,149.41,78877,30
122,2023-02-14 11:30:00,147.45,149.07001,147.13,148.78,73186,30
123,2023-02-14 10:30:00,148.116,148.36,146.57001,147.53999,85600,30
124,2023-02-14 09:30:00,146.61,149.17,145.50999,148.07001,124080,30
125,2023-02-13 15:30:00,146.05,147.64,146.015,147.64,215770,30
126,2023-02-13 14:30:00,145.73,146.06,145.44,145.99001,75575,30
127,2023-02-13 13:30:00,145.22681,145.8858,145.19,145.73,58767,30
128,2023-02-13 12:30:00,144.62,145.38499,143.99001,145.22501,60497,30
129,2023-02-13 11:30:00,143.86,144.88,143.77,144.55,38312,30
130,2023-02-13 10:30:00,143.63,144.28,143.49001,143.89999,60600,30
131,2023-02-13 09:30:00,141.5,143.74989,141.17,143.60001,119726,30
132,2023-02-10 15:30:00,141.50101,141.57001,141.07001,141.53999,112930,30
133,2023-02-10 14:30:00,141.27,141.77499,141.25,141.495,42763,30
134,2023-02-10 13:30:00,141.925,141.925,140.87,141.31,46584,30
135,2023-02-10 12:30:00,141.48,142.27,141.46001,142.27,47940,30
136,2023-02-10 11:30:00,141.34,141.89999,141.21001,141.42,86842,30
137,2023-02-10 10:30:00,141.37,141.89,140.89,141.47,69649,30
138,2023-02-10 09:30:00,140.0,142.67,140.0,141.39,126482,30
139,2023-02-09 15:30:00,140.53,141.21001,140.13,141.13,224688,30
140,2023-02-09 14:30:00,141.35001,141.63,140.33501,140.67,102568,30
141,2023-02-09 13:30:00,142.49001,142.735,141.21001,141.33971,76498,30
142,2023-02-09 12:30:00,143.88,143.88,142.49001,142.58,58078,30
143,2023-02-09 11:30:00,144.495,144.675,143.75,143.92999,58412,30
144,2023-02-09 10:30:00,144.35001,145.159,144.24001,144.69,59746,30
145,2023-02-09 09:30:00,145.17,146.45,144.3,144.345,125329,30
146,2023-02-08 15:30:00,144.13,144.39,143.85001,143.98,163624,30
147,2023-02-08 14:30:00,144.56,144.57001,143.86,144.19,95364,30
148,2023-02-08 13:30:00,145.34,145.39,144.515,144.53,73497,30
149,2023-02-08 12:30:00,145.78,146.0,145.34,145.36,64377,30
150,2023-02-08 11:30:00,146.05,146.89,145.53999,145.78,101626,30
151,2023-02-08 10:30:00,146.94,146.94,145.37,145.98,92732,30
152,2023-02-08 09:30:00,148.42,148.48,146.96001,146.96001,71745,30
153,2023-02-07 15:30:00,149.61,150.2,149.38,149.60001,145922,30
154,2023-02-07 14:30:00,149.00999,149.89999,148.98,149.63,59886,30
155,2023-02-07 13:30:00,147.94501,149.32001,147.3,149.03,58065,30
156,2023-02-07 12:30:00,148.3051,149.74001,147.88,147.955,69090,30
157,2023-02-07 11:30:00,148.35001,149.10001,148.0201,148.18311,40814,30
158,2023-02-07 10:30:00,148.09,148.47,147.52,148.33,104546,30
159,2023-02-07 09:30:00,148.87,149.8051,147.89999,148.00999,70072,30
160,2023-02-06 15:30:00,149.45,150.10001,149.34,149.88,211498,30
161,2023-02-06 14:30:00,149.69,150.47501,149.455,149.5,101844,30
162,2023-02-06 13:30:00,149.52,150.08,149.22,149.60001,61227,30
163,2023-02-06 12:30:00,150.53,150.58,149.175,149.56,62462,30
164,2023-02-06 11:30:00,150.52,151.10001,150.03,150.4799,54905,30
165,2023-02-06 10:30:00,149.3,150.91499,148.97501,150.60001,167072,30
166,2023-02-06 09:30:00,152.67,153.77,149.3,149.5508,124682,30
167,2023-02-03 15:30:00,155.82001,155.87,154.89999,154.97,180681,30
168,2023-02-03 14:30:00,156.61,156.97,155.58,155.765,60023,30
169,2023-02-03 13:30:00,156.78999,157.23,156.25999,156.75999,48479,30
170,2023-02-03 12:30:00,157.69,158.0519,156.84,156.97,41162,30
171,2023-02-03 11:30:00,158.05,158.3199,157.675,157.77,52454,30
172,2023-02-03 10:30:00,157.11,158.00999,156.91,158.00999,65512,30
173,2023-02-03 09:30:00,156.32001,157.72,155.67999,157.21001,75504,30
174,2023-02-02 15:30:00,159.49001,159.715,158.60001,158.97,312398,30
175,2023-02-02 14:30:00,160.35001,160.35001,158.1503,159.42,136684,30
176,2023-02-02 13:30:00,159.84,160.74001,159.57001,160.38,242617,30
177,2023-02-02 12:30:00,159.13499,159.98,159.08,159.78999,79400,30
178,2023-02-02 11:30:00,159.44501,159.60001,158.295,159.175,76938,30
179,2023-02-02 10:30:00,158.8,159.64999,158.66,159.46001,141055,30
180,2023-02-02 09:30:00,157.71001,158.8,157.21001,158.7,82350,30
181,2023-02-01 15:30:00,156.89999,158.34,155.88,156.495,238590,30
182,2023-02-01 14:30:00,152.75,156.88,152.03,156.841,123465,30
183,2023-02-01 13:30:00,152.63499,153.13,151.705,152.666,81687,30
184,2023-02-01 12:30:00,153.08,153.25999,152.31,152.55499,61704,30
185,2023-02-01 11:30:00,152.0,153.21001,151.69,153.03,132899,30
186,2023-02-01 10:30:00,153.41,153.52,151.69,152.0,128039,30
187,2023-02-01 09:30:00,155.0,155.57001,152.82001,153.34,132245,30
188,2023-01-31 15:30:00,154.98,155.59,154.3,155.59,379175,30
189,2023-01-31 14:30:00,156.12,156.41499,154.73,155.035,137213,30
190,2023-01-31 13:30:00,155.69,156.23,155.42999,156.065,95868,30
191,2023-01-31 12:30:00,154.895,155.92999,154.37,155.64999,115303,30
192,2023-01-31 11:30:00,155.22,155.60001,154.78999,154.895,127039,30
193,2023-01-31 10:30:00,152.88,155.55,152.88,155.46001,183928,30
194,2023-01-31 09:30:00,156.0,157.11501,152.0,152.88,413158,30
195,2023-01-30 15:30:00,153.795,154.19501,153.10001,153.69,290643,30
196,2023-01-30 14:30:00,154.44,154.44,153.42999,153.83,152749,30
197,2023-01-30 13:30:00,154.08,154.42,153.65221,154.36,69258,30
198,2023-01-30 12:30:00,154.28,154.33,153.72,154.08,57969,30
199,2023-01-30 11:30:00,154.82001,155.13,154.04401,154.325,55068,30
200,2023-01-30 10:30:00,155.73,155.99001,154.42,154.735,89863,30
201,2023-01-30 09:30:00,152.09,156.49001,151.005,155.71001,114900,30
202,2023-01-27 15:30:00,154.53999,154.78,154.10001,154.10001,135602,30
203,2023-01-27 14:30:00,154.605,154.7285,154.09,154.52,85143,30
204,2023-01-27 13:30:00,153.56,154.67999,153.44501,154.62,57955,30
205,2023-01-27 12:30:00,153.10001,153.755,153.03,153.56,41407,30
206,2023-01-27 11:30:00,152.11,153.22,152.11,153.07001,57615,30
207,2023-01-27 10:30:00,151.24001,152.28,150.91,152.08501,80185,30
208,2023-01-27 09:30:00,149.03,151.36,148.28,151.23,81446,30
209,2023-01-26 15:30:00,149.715,150.16,149.62,150.00999,160428,30
210,2023-01-26 14:30:00,150.08,150.42,149.67,149.74001,76687,30
211,2023-01-26 13:30:00,149.98,150.71001,149.92999,150.03999,49754,30
212,2023-01-26 12:30:00,150.24001,150.35001,149.45,149.78999,38260,30
213,2023-01-26 11:30:00,150.325,150.8268,150.12,150.23,59756,30
214,2023-01-26 10:30:00,150.62,151.3118,149.83,150.25999,35819,30
215,2023-01-26 09:30:00,151.8,153.39999,150.0,150.75999,98565,30
216,2023-01-25 15:30:00,152.41499,152.52,151.67999,152.03999,107245,30
217,2023-01-25 14:30:00,152.64,152.97,152.21001,152.44,53992,30
218,2023-01-25 13:30:00,152.67999,153.13,152.41,152.53999,44376,30
219,2023-01-25 12:30:00,152.91,153.23,152.10001,152.7,36206,30
220,2023-01-25 11:30:00,152.92999,153.56,152.67999,152.91,39338,30
221,2023-01-25 10:30:00,151.42,152.99001,151.24001,152.9734,59465,30
222,2023-01-25 09:30:00,151.2,151.55,150.75,151.265,31283,30
223,2023-01-24 15:30:00,153.13,153.17999,152.66,152.7,76992,30
224,2023-01-24 14:30:00,153.25999,153.62,153.05,153.09,37887,30
225,2023-01-24 13:30:00,153.22,153.7,152.99001,153.27,31783,30
226,2023-01-24 12:30:00,153.30499,153.36,152.95,153.25999,34601,30
227,2023-01-24 11:30:00,153.60001,153.60001,152.87,153.36,48356,30
228,2023-01-24 10:30:00,152.72,153.78,152.61501,153.62,52623,30
229,2023-01-24 09:30:00,151.68311,152.81,151.25,152.61,38195,30
230,2023-01-23 15:30:00,152.23,152.55,152.03999,152.09,84389,30
231,2023-01-23 14:30:00,152.67,152.67999,151.84,152.17,54826,30
232,2023-01-23 13:30:00,152.72501,153.45,152.485,152.58,37947,30
233,2023-01-23 12:30:00,152.91499,153.06,152.73,152.815,38643,30
234,2023-01-23 11:30:00,152.83,152.89999,152.34,152.89999,40150,30
235,2023-01-23 10:30:00,151.81,153.19,151.81,152.72,51455,30
236,2023-01-23 09:30:00,151.48,152.12,150.67,151.83,36025,30
237,2023-01-20 15:30:00,149.72,150.94,149.67999,150.78,143626,30
238,2023-01-20 14:30:00,148.86,149.75,148.78999,149.72,48659,30
239,2023-01-20 13:30:00,147.08,148.78999,147.08,148.77499,32667,30
240,2023-01-20 12:30:00,147.14,147.36,146.81,147.145,46462,30
241,2023-01-20 11:30:00,147.52499,147.7899,146.965,147.28,46965,30
242,2023-01-20 10:30:00,146.66,147.48,146.3,147.48,48745,30
243,2023-01-20 09:30:00,146.39,147.61,144.50999,146.48,70943,30
244,2023-01-19 15:30:00,146.45,146.45,145.41,145.50999,129112,30
245,2023-01-19 14:30:00,147.49001,147.67,146.39,146.5,64573,30
246,2023-01-19 13:30:00,146.21001,147.705,146.06,147.58501,72489,30
247,2023-01-19 12:30:00,144.99001,146.205,144.86,146.08,70130,30
248,2023-01-19 11:30:00,145.78,145.89999,144.89999,144.9207,60470,30
249,2023-01-19 10:30:00,147.0,147.0421,145.66499,145.74001,50879,30
250,2023-01-19 09:30:00,149.06,149.395,146.95,147.24001,50202,30
251,2023-01-18 15:30:00,151.75999,151.82001,150.32001,150.39999,149416,30
252,2023-01-18 14:30:00,151.38,151.8699,151.175,151.82001,56717,30
253,2023-01-18 13:30:00,151.89999,152.50999,151.0,151.46001,52742,30
254,2023-01-18 12:30:00,151.09,152.11,150.78999,151.89,68038,30
255,2023-01-18 11:30:00,153.39999,153.53999,150.97,150.97,132155,30
256,2023-01-18 10:30:00,155.87,155.87,153.39,153.39999,73665,30
257,2023-01-18 09:30:00,154.73,155.95,152.28,155.825,83808,30
258,2023-01-17 15:30:00,154.67,155.33,154.39,154.95,247239,30
259,2023-01-17 14:30:00,154.09,154.795,153.98,154.651,75603,30
260,2023-01-17 13:30:00,155.24001,155.45,154.03,154.09,106471,30
261,2023-01-17 12:30:00,155.19,155.62,155.0,155.2701,91655,30
262,2023-01-17 11:30:00,155.1299,155.66,154.87131,155.21001,105619,30
263,2023-01-17 10:30:00,157.7,157.86,154.78,155.10001,199933,30
264,2023-01-17 09:30:00,152.39,159.08501,150.94,157.73,281719,30
265,2023-01-13 15:30:00,154.67999,154.75,154.14,154.28999,102771,30
266,2023-01-13 14:30:00,155.24001,155.28999,154.59,154.63,38357,30
267,2023-01-13 13:30:00,154.755,155.32001,154.755,155.19,29240,30
268,2023-01-13 12:30:00,154.62,155.09,154.52,154.71001,23858,30
269,2023-01-13 11:30:00,154.55,154.89999,154.14999,154.69501,17978,30
270,2023-01-13 10:30:00,154.00999,154.64999,153.84,154.64,30172,30
271,2023-01-13 09:30:00,151.92,153.905,151.92,153.88,39363,30
272,2023-01-12 15:30:00,154.0,154.48,153.8,154.14,136281,30
273,2023-01-12 14:30:00,154.41,154.5,153.88,153.94,54807,30
274,2023-01-12 13:30:00,153.87,155.0,153.57001,154.49001,29766,30
275,2023-01-12 12:30:00,154.08,154.58501,153.63,153.63,26165,30
276,2023-01-12 11:30:00,153.32001,154.10001,152.96001,154.06,32922,30
277,2023-01-12 10:30:00,153.69,153.735,152.71001,153.37,30841,30
278,2023-01-12 09:30:00,155.98,155.98,153.17999,153.61,45187,30
279,2023-01-11 15:30:00,154.155,154.37,153.84,154.25,184889,30
280,2023-01-11 14:30:00,154.08,154.58,153.78999,154.14999,106761,30
281,2023-01-11 13:30:00,154.60001,154.72,153.94,154.03,46117,30
282,2023-01-11 12:30:00,155.53999,155.53999,154.50999,154.64999,53917,30
283,2023-01-11 11:30:00,154.47501,155.59,154.47501,155.42,79595,30
284,2023-01-11 10:30:00,154.08,154.50999,153.38,154.50999,61276,30
285,2023-01-11 09:30:00,151.06,154.97,150.39,154.155,171783,30
286,2023-01-10 15:30:00,154.57001,155.03999,154.49001,154.71001,139977,30
287,2023-01-10 14:30:00,154.28,154.75,154.11,154.60001,51914,30
288,2023-01-10 13:30:00,154.3,154.89,154.2,154.36,47172,30
289,2023-01-10 12:30:00,153.66,154.28999,153.53,154.28999,36091,30
290,2023-01-10 11:30:00,152.55,153.73,152.55,153.47,37759,30
291,2023-01-10 10:30:00,152.09,152.7699,151.41701,152.53999,32834,30
292,2023-01-10 09:30:00,151.55,153.39,151.55,152.24001,60449,30
293,2023-01-09 15:30:00,152.78999,152.80499,152.28,152.32001,107578,30
294,2023-01-09 14:30:00,153.14999,153.1925,152.35001,152.685,50213,30
295,2023-01-09 13:30:00,154.10001,154.14,153.13499,153.14999,41128,30
296,2023-01-09 12:30:00,154.5,154.58,153.72,154.22,44997,30
297,2023-01-09 11:30:00,154.96001,155.11,154.23,154.489,64558,30
298,2023-01-09 10:30:00,153.28999,154.97569,153.25,154.92,70704,30
299,2023-01-09 09:30:00,152.0,153.59,151.5,153.52,58439,30
300,2023-01-06 15:30:00,151.52,151.795,151.25,151.5,183032,30
301,2023-01-06 14:30:00,151.52991,152.175,151.435,151.47,83015,30
302,2023-01-06 13:30:00,151.75999,152.16,151.42,151.45,57195,30
303,2023-01-06 12:30:00,150.92999,151.78,150.74001,151.72,65750,30
304,2023-01-06 11:30:00,150.82001,151.36501,150.705,150.92,75631,30
305,2023-01-06 10:30:00,151.82001,152.74001,150.67,150.84,104783,30
306,2023-01-06 09:30:00,151.33,152.39,150.4368,151.67999,214922,30
307,2023-01-05 15:30:00,149.27,149.87,148.89301,149.75999,158403,30
308,2023-01-05 14:30:00,149.36,150.0,149.11,149.315,81683,30
309,2023-01-05 13:30:00,148.685,149.66,148.61,149.34,68633,30
310,2023-01-05 12:30:00,147.41499,148.85001,147.375,148.6114,62077,30
311,2023-01-05 11:30:00,146.455,147.47,146.455,147.455,40582,30
312,2023-01-05 10:30:00,146.50999,147.55,146.32001,146.42,45592,30
313,2023-01-05 09:30:00,146.49001,147.19501,145.23,146.50999,95909,30
314,2023-01-04 15:30:00,148.0,148.27,147.39,148.21001,113493,30
315,2023-01-04 14:30:00,148.22501,148.62,148.03,148.03,89365,30
316,2023-01-04 13:30:00,149.28999,149.49001,148.0,148.17,50100,30
317,2023-01-04 12:30:00,148.84,149.28,148.53,149.25999,26887,30
318,2023-01-04 11:30:00,147.86,148.845,147.86,148.72,53461,30
319,2023-01-04 10:30:00,146.575,147.78999,146.44501,147.73,53080,30
320,2023-01-04 09:30:00,145.71001,147.67999,145.7,146.5,92314,30
321,2023-01-03 15:30:00,143.66,143.86,143.41,143.67,125693,30
322,2023-01-03 14:30:00,142.92999,144.05,142.44,143.66,49547,30
323,2023-01-03 13:30:00,144.10001,144.11,142.88,142.905,28230,30
324,2023-01-03 12:30:00,143.8636,144.17999,143.2,144.11,29311,30
325,2023-01-03 11:30:00,144.1288,144.19,143.22,143.685,50324,30
326,2023-01-03 10:30:00,143.47501,145.005,143.27,144.03,44639,30
327,2023-01-03 09:30:00,144.12,144.67,142.14,143.47,84810,30
328,2022-12-30 15:30:00,140.8,141.655,140.8,141.44,81741,30
329,2022-12-30 14:30:00,140.42,140.98,139.98,140.83,73444,30
330,2022-12-30 13:30:00,140.92,141.27,140.0,140.38,41194,30
331,2022-12-30 12:30:00,141.73,141.76981,140.69,140.80499,33136,30
332,2022-12-30 11:30:00,141.74001,142.06,141.47,141.72501,39504,30
333,2022-12-30 10:30:00,141.89,142.21001,141.46001,141.7,28104,30
334,2022-12-30 09:30:00,141.32001,142.66,141.00999,141.92,37588,30
335,2022-12-29 15:30:00,142.98,143.61501,142.98,143.11,124641,30
336,2022-12-29 14:30:00,143.145,143.71001,142.84,143.00999,62751,30
337,2022-12-29 13:30:00,143.14,143.42,142.94,143.14999,43540,30
338,2022-12-29 12:30:00,142.88,143.46001,142.86,143.1601,43549,30
339,2022-12-29 11:30:00,142.41,143.17,142.33,142.925,38879,30
340,2022-12-29 10:30:00,141.73,142.50999,141.73,142.2446,44513,30
341,2022-12-29 09:30:00,139.06,141.8,138.64,141.72,49288,30
342,2022-12-28 15:30:00,138.55,138.755,138.34,138.34,92890,30
343,2022-12-28 14:30:00,139.0,139.375,138.39999,138.535,52064,30
344,2022-12-28 13:30:00,139.39,139.52631,139.05,139.075,24635,30
345,2022-12-28 12:30:00,138.83,139.845,138.64999,139.49001,32395,30
346,2022-12-28 11:30:00,140.175,140.19,138.60001,138.74001,30121,30
347,2022-12-28 10:30:00,140.67,140.91,139.87,140.235,35673,30
348,2022-12-28 09:30:00,141.85001,142.49001,140.61501,140.705,38585,30
349,2022-12-27 15:30:00,141.985,142.5,141.60001,141.7,112865,30
350,2022-12-27 14:30:00,141.395,141.89999,141.22,141.89999,27957,30
351,2022-12-27 13:30:00,141.6972,141.6972,141.24001,141.4174,23564,30
352,2022-12-27 12:30:00,141.965,142.13,141.62,141.77,25459,30
353,2022-12-27 11:30:00,142.05,142.4104,141.875,141.8766,22179,30
354,2022-12-27 10:30:00,141.91,142.35001,141.82001,142.015,26832,30
355,2022-12-27 09:30:00,141.28999,142.14,140.7701,141.955,34454,30
356,2022-12-23 15:30:00,141.48,141.64999,141.24001,141.63,71087,30
357,2022-12-23 14:30:00,141.05,141.67999,141.00999,141.42999,28475,30
358,2022-12-23 13:30:00,141.39999,141.5,140.8,140.92999,31852,30
359,2022-12-23 12:30:00,141.35001,141.535,140.955,141.22,23828,30
360,2022-12-23 11:30:00,140.0937,141.42,140.0937,141.42,39540,30
361,2022-12-23 10:30:00,140.2428,140.89999,139.92999,139.98,28570,30
362,2022-12-23 09:30:00,139.35001,140.495,139.21001,140.28,42348,30
363,2022-12-22 15:30:00,139.3,139.71001,138.77,139.58,189962,30
364,2022-12-22 14:30:00,138.02,139.5,137.98,139.34,93879,30
365,2022-12-22 13:30:00,136.61,138.06,136.46001,138.06,73126,30
366,2022-12-22 12:30:00,137.49001,137.50999,136.25,136.61,81727,30
367,2022-12-22 11:30:00,138.53999,138.71001,137.44,137.49001,102223,30
368,2022-12-22 10:30:00,138.66,138.96001,138.34,138.53999,90225,30
369,2022-12-22 09:30:00,139.21001,139.64999,138.23,138.88,89834,30
370,2022-12-21 15:30:00,140.92,141.31,140.77,141.23,156372,30
371,2022-12-21 14:30:00,141.41,141.63,140.74001,140.83,70853,30
372,2022-12-21 13:30:00,141.3,141.745,141.19,141.46201,55546,30
